time,motor_angle,motor_setpoint,pendulum_angle,pendulum_setpoint,rpm,voltage,current,e_speed,e_angle,setSpeed,setAngle
76.184,787676.68,90.0,0.0,0,1038,7.523964890906182,75,1005.7148460810986,787674.8414403268,999.9999999999999,90.0
76.188,787703.75,90.0,0.0,0,1044,7.625658651222853,73,999.269819234658,787698.2854829647,999.9999999999999,90.0
76.192,787727.81,90.0,0.0,0,1047,7.4571659469019345,73,1002.313709950156,787724.0480100053,999.9999999999999,90.0
76.196,787753.31,90.0,0.0,0,1047,7.5705745543400695,77,1000.614934201715,787749.7476440552,999.9999999999999,90.0
76.2,787779.12,90.0,0.0,0,1048,7.51031627155535,71,998.7639453596723,787776.311899734,999.9999999999999,90.0
76.204,787806.06,90.0,0.0,0,1048,7.537396630964572,75,995.7303406781894,787801.3470634565,999.9999999999999,90.0
76.208,787831.5,90.0,0.0,0,1047,7.573403542606609,73,997.8635830256713,787826.0220131485,999.9999999999999,90.0
76.213,787856.12,90.0,0.0,0,1042,7.639506358351671,74,1001.4191038702279,787851.8574992765,999.9999999999999,90.0
76.217,787881.81,90.0,0.0,0,1041,7.609982349456466,75,1001.2585587173171,787879.1875624729,999.9999999999999,90.0
76.221,787909.75,90.0,0.0,0,1040,7.543667849552744,76,997.0090525836772,787906.1976177202,999.9999999999999,90.0
76.225,787936.31,90.0,0.0,0,1038,7.5418861290558645,77,996.2965855969029,787931.4019434279,999.9999999999999,90.0
76.229,787961.62,90.0,0.0,0,1030,7.625075291716261,76,998.9483526126014,787956.4797176969,999.9999999999999,90.0
76.233,787986.37,90.0,0.0,0,1029,7.649544003372341,76,1001.3482790833862,787979.7439456625,999.9999999999999,90.0
76.237,788009.43,90.0,0.0,0,1031,7.607090699587971,78,1007.2226024492368,788007.7065553011,999.9999999999999,90.0
76.241,788036.31,90.0,0.0,0,1034,7.560924180043983,78,1000.1478450701445,788031.4838167906,999.9999999999999,90.0
76.245,788060.37,90.0,0.0,0,1039,7.436757418958557,75,1001.5980464210396,788058.3313166016,999.9999999999999,90.0
76.249,788086.93,90.0,0.0,0,1043,7.558035897732488,74,996.1598157353534,788083.2206285058,999.9999999999999,90.0
76.253,788112.25,90.0,0.0,0,1044,7.527721689361385,74,995.9665749131487,788106.4585061572,999.9999999999999,90.0
76.257,788135.81,90.0,0.0,0,1044,7.633210461474629,75,1000.5009227977071,788130.9404012362,999.9999999999999,90.0
76.261,788159.68,90.0,0.0,0,1045,7.64940572418244,74,1002.0598190050201,788156.5301384225,999.9999999999999,90.0
76.265,788185.0,90.0,0.0,0,1043,7.569664576822316,76,999.1850555900728,788182.0391885826,999.9999999999999,90.0
76.27,788210.68,90.0,0.0,0,1042,7.535842298589284,77,996.5699796657747,788207.4521281703,999.9999999999999,90.0
76.274,788236.5,90.0,0.0,0,1039,7.588099734556856,76,995.2650547797101,788233.7272187714,999.9999999999999,90.0
76.278,788263.25,90.0,0.0,0,1040,7.6451551637971455,74,993.3331234564401,788259.8775996407,999.9999999999999,90.0
76.282,788289.93,90.0,0.0,0,1034,7.684250306698196,76,993.5665438457758,788287.2774742023,999.9999999999999,90.0
76.286,788317.37,90.0,0.0,0,1029,7.741944905001706,79,992.2971229318985,788311.26145933,999.9999999999999,90.0
76.29,788341.62,90.0,0.0,0,1027,7.758708755028525,80,998.728847138416,788334.3061440081,999.9999999999999,90.0
76.294,788363.62,90.0,0.0,0,1030,7.803705952379445,82,1007.598044846338,788361.6060643528,999.9999999999999,90.0
76.299,788390.12,90.0,0.0,0,1035,7.6974235379171425,82,1001.7043422081028,788386.0574145641,999.9999999999999,90.0
76.302,788414.56,90.0,0.0,0,1036,7.519893333979358,82,1001.7154053079473,788414.3683230552,999.9999999999999,90.0
76.307,788442.87,90.0,0.0,0,1042,7.6149997566591985,78,993.5351210850548,788436.6496425953,999.9999999999999,90.0
76.311,788465.75,90.0,0.0,0,1041,7.6095751682815695,73,1001.2586065386413,788464.7989529385,999.9999999999999,90.0
76.315,788494.06,90.0,0.0,0,1044,7.774079013555053,75,994.0406955248951,788490.4007309795,999.9999999999999,90.0
76.319,788520.43,90.0,0.0,0,1042,7.63673102698316,76,995.2359679243447,788515.9499516261,999.9999999999999,90.0
76.323,788546.25,90.0,0.0,0,1042,7.781288745641877,80,997.9128579133784,788539.1655034781,999.9999999999999,90.0
76.327,788569.43,90.0,0.0,0,1034,7.775318452485493,77,1006.4480528785633,788565.7198490775,999.9999999999999,90.0
76.331,788594.93,90.0,0.0,0,1038,7.736354297327736,81,1004.6373741580207,788594.1237961896,999.9999999999999,90.0
76.335,788623.43,90.0,0.0,0,1036,7.565302443276899,80,997.0617207368628,788617.3848355599,999.9999999999999,90.0
76.339,788647.31,90.0,0.0,0,1032,7.581836469718976,81,1003.0026867207257,788643.281090655,999.9999999999999,90.0
76.344,788672.43,90.0,0.0,0,1027,7.7221400316728435,80,1002.7833243366965,788669.0063324384,999.9999999999999,90.0
76.348,788697.93,90.0,0.0,0,1024,7.609689907839144,78,1001.0937068508231,788694.9014928709,999.9999999999999,90.0
76.352,788723.62,90.0,0.0,0,1028,7.603918196906761,81,998.9168698372172,788719.7703966112,999.9999999999999,90.0
76.356,788748.25,90.0,0.0,0,1029,7.62938335852024,78,999.1546390557149,788745.2536442691,999.9999999999999,90.0
76.36,788773.56,90.0,0.0,0,1032,7.670514629206728,76,997.3499153869379,788770.9236227283,999.9999999999999,90.0
