time,motor_angle,motor_setpoint,pendulum_angle,pendulum_setpoint,rpm,voltage,current,e_speed,e_angle,setSpeed,setAngle
5.152,21951.38,90.0,0.0,0,1764,7.580833703718902,10,1621.3244112119892,21922.790179347958,1999.9999999999998,90.0
5.156,21997.79,90.0,0.0,0,1760,7.697320893651861,0,1631.8042091402292,21970.8431019924,1999.9999999999998,90.0
5.163,22042.08,90.0,0.0,0,1757,7.813020019845118,1,1637.9025150479054,22019.724560466202,1999.9999999999998,90.0
5.168,22087.08,90.0,0.0,0,1762,7.840236578289288,3,1630.3497315247903,22086.42791630343,1999.9999999999998,90.0
5.177,22150.37,90.0,0.0,0,1767,7.856074183201445,7,1528.6062878982395,22160.415911910484,1999.9999999999998,90.0
5.184,22230.52,90.0,0.0,0,1767,7.836459227304338,6,1382.2597203518494,22229.16192731188,1999.9999999999998,90.0
5.188,22315.25,90.0,0.0,0,1771,7.572226424464576,7,1310.7716883633675,22290.414811269948,1999.9999999999998,90.0
5.193,22392.77,90.0,0.0,0,1777,7.192157081906269,7,1325.6751687557744,22321.237722802838,1999.9999999999998,90.0
5.198,22427.92,90.0,0.0,0,1772,7.006499093651527,0,1471.558079707929,22379.354349957317,1999.9999999999998,90.0
5.205,22478.73,90.0,0.0,0,1776,7.04520417631619,9,1583.1474527247972,22462.21016840033,1999.9999999999998,90.0
5.212,22553.43,90.0,0.0,0,1763,7.424069379550299,13,1566.0707541944864,22508.796447128087,1999.9999999999998,90.0
5.217,22600.01,90.0,0.0,0,1751,7.713872552594112,12,1667.2792752337318,22607.924890034992,1999.9999999999998,90.0
5.222,22686.15,90.0,0.0,0,1752,7.669523513923122,1,1572.7856247139882,22655.601245898826,1999.9999999999998,90.0
5.23,22738.88,90.0,0.0,0,1752,7.9323670960965895,6,1592.334917178011,22707.35993904052,1999.9999999999998,90.0
5.235,22787.22,90.0,0.0,0,1758,7.686962367915391,4,1625.8783472628481,22791.81541761567,1999.9999999999998,90.0
5.243,22865.09,90.0,0.0,0,1762,7.737732856481348,10,1542.8487586714152,22839.701586368476,1999.9999999999998,90.0
5.25,22918.71,90.0,0.0,0,1764,7.824846819133416,3,1557.375759839334,22930.221535434135,1999.9999999999998,90.0
5.258,23007.12,90.0,0.0,0,1763,7.609214832145889,6,1425.1846453595242,22988.991185965504,1999.9999999999998,90.0
5.263,23079.19,90.0,0.0,0,1766,7.64694217946809,6,1419.056872442539,23061.516779472327,1999.9999999999998,90.0
5.27,23158.82,90.0,0.0,0,1768,7.30363525526254,0,1412.0804700859185,23128.921535721012,1999.9999999999998,90.0
5.276,23233.53,90.0,0.0,0,1772,7.287721123056009,2,1445.718105334969,23186.11263830049,1999.9999999999998,90.0
5.284,23292.77,90.0,0.0,0,1766,7.269603057825252,5,1536.6502623095753,23253.644851812758,1999.9999999999998,90.0
5.292,23354.82,90.0,0.0,0,1762,7.35696167599216,7,1621.6136424537137,23356.00904556136,1999.9999999999998,90.0
5.299,23447.81,90.0,0.0,0,1752,7.593117027622064,6,1518.3359220063023,23425.100064890736,1999.9999999999998,90.0
5.303,23523.04,90.0,0.0,0,1752,7.813771167820316,3,1522.1688529201176,23499.663000062646,1999.9999999999998,90.0
5.308,23598.1,90.0,0.0,0,1757,7.5455537714749905,2,1525.4104763738699,23539.11806706972,1999.9999999999998,90.0
5.316,23636.95,90.0,0.0,0,1758,7.555508084424785,8,1667.1025831299055,23624.791393878037,1999.9999999999998,90.0
5.323,23708.32,90.0,0.0,0,1756,7.563926742378609,0,1617.1679326729247,23696.727550568383,1999.9999999999998,90.0
5.33,23778.63,90.0,0.0,0,1757,7.931908217881251,1,1558.2467581599026,23782.997932663035,1999.9999999999998,90.0
5.339,23866.34,90.0,0.0,0,1756,7.802225437558798,0,1480.6185105429813,23828.808054197805,1999.9999999999998,90.0
5.345,23919.96,90.0,0.0,0,1764,7.649204205592912,11,1569.8079946929377,23933.933974745643,1999.9999999999998,90.0
5.354,24018.92,90.0,0.0,0,1762,7.4475997707887664,6,1426.5173721272881,23992.374478027585,1999.9999999999998,90.0
5.36,24090.99,90.0,0.0,0,1764,7.679229314086685,3,1464.7140913287972,24090.6936596055,1999.9999999999998,90.0
5.364,24193.47,90.0,0.0,0,1764,7.307096413217429,2,1410.38039398537,24132.35156546302,1999.9999999999998,90.0
5.371,24243.39,90.0,0.0,0,1764,7.406295200030108,3,1505.172695032372,24180.80325392314,1999.9999999999998,90.0
5.378,24285.58,90.0,0.0,0,1763,7.265187875312482,4,1659.0573027791313,24265.258106397687,1999.9999999999998,90.0
5.385,24354.66,90.0,0.0,0,1762,7.511368213823687,2,1638.295191437894,24351.088772615793,1999.9999999999998,90.0
5.39,24435.52,90.0,0.0,0,1751,7.911014223133839,6,1563.2967003665617,24414.127987167565,1999.9999999999998,90.0
5.397,24501.97,90.0,0.0,0,1752,7.857093983391386,0,1557.4657785982324,24490.693021547635,1999.9999999999998,90.0
5.402,24577.38,90.0,0.0,0,1755,7.662319157631907,9,1522.0774098694276,24545.414859866076,1999.9999999999998,90.0
5.406,24635.21,90.0,0.0,0,1759,7.647175962679313,9,1547.26180438907,24593.913478016573,1999.9999999999998,90.0
5.41,24681.62,90.0,0.0,0,1768,7.555270602256669,2,1593.8437894077056,24645.16757408935,1999.9999999999998,90.0
5.415,24727.32,90.0,0.0,0,1766,7.620675732204629,3,1624.1216334390747,24693.758165917814,1999.9999999999998,90.0
5.424,24770.91,90.0,0.0,0,1763,7.74165147299528,0,1655.8376003599224,24764.414206715905,1999.9999999999998,90.0
5.43,24834.55,90.0,0.0,0,1762,7.820284545625682,2,1576.1247876035682,24842.647539472884,1999.9999999999998,90.0
5.435,24914.88,90.0,0.0,0,1767,7.902652495201176,5,1468.3864714995084,24897.047138107097,1999.9999999999998,90.0
5.439,24979.57,90.0,0.0,0,1770,7.695634340653907,6,1460.3735158925908,24947.75375611626,1999.9999999999998,90.0
5.449,25033.18,90.0,0.0,0,1774,7.4158325546842505,8,1488.9999328775514,24994.90027963806,1999.9999999999998,90.0
5.455,25079.94,90.0,0.0,0,1769,7.395022508910511,3,1585.9260786400341,25106.442889760445,1999.9999999999998,90.0
5.463,25185.58,90.0,0.0,0,1766,7.469366743050646,4,1370.450522594224,25166.51427388015,1999.9999999999998,90.0
5.468,25266.09,90.0,0.0,0,1766,7.721088782824348,3,1373.091513143091,25221.387244257563,1999.9999999999998,90.0
5.471,25328.49,90.0,0.0,0,1765,7.1614880057322825,2,1447.9655086699875,25276.10347635769,1999.9999999999998,90.0
5.476,25380.52,90.0,0.0,0,1764,7.168346790044341,5,1518.0795455112004,25321.45155616492,1999.9999999999998,90.0
5.485,25420.95,90.0,0.0,0,1764,7.362798294659236,9,1635.1428316854388,25391.527259713344,1999.9999999999998,90.0
5.491,25479.14,90.0,0.0,0,1758,7.5448879489171095,9,1655.9033263226222,25477.87783304614,1999.9999999999998,90.0
5.499,25558.06,90.0,0.0,0,1753,7.848907147726498,3,1559.1186555403333,25549.64566697083,1999.9999999999998,90.0
5.505,25633.65,90.0,0.0,0,1754,7.902823188807805,1,1497.7275501423785,25624.087759086244,1999.9999999999998,90.0
5.513,25713.1,90.0,0.0,0,1761,7.651468566621082,9,1455.7162969486178,25684.440440159724,1999.9999999999998,90.0
5.521,25779.37,90.0,0.0,0,1757,7.4920328008308665,9,1493.980293352774,25768.61666919633,1999.9999999999998,90.0
5.524,25864.45,90.0,0.0,0,1764,7.382927478792194,2,1452.2174221388123,25836.32186912553,1999.9999999999998,90.0
5.529,25939.16,90.0,0.0,0,1760,7.4823009878590945,1,1468.2661874461965,25873.436573640116,1999.9999999999998,90.0
5.538,25976.77,90.0,0.0,0,1757,7.3738407262229195,3,1611.487608322709,25944.89008532306,1999.9999999999998,90.0
5.547,26035.31,90.0,0.0,0,1764,7.415520170992382,1,1649.9409784303523,26044.00200322017,1999.9999999999998,90.0
5.554,26125.48,90.0,0.0,0,1760,7.787473351619919,3,1466.3153608750201,26134.177861875065,1999.9999999999998,90.0
5.562,26226.73,90.0,0.0,0,1753,7.88733867364963,2,1357.473997889942,26188.32425848787,1999.9999999999998,90.0
5.57,26296.69,90.0,0.0,0,1757,7.410453776988182,8,1451.2555444731247,26272.888919224995,1999.9999999999998,90.0
5.578,26381.07,90.0,0.0,0,1762,7.127787323196735,8,1468.1949284942227,26356.39867457036,1999.9999999999998,90.0
5.583,26467.73,90.0,0.0,0,1760,7.371342681901494,2,1484.20421248756,26427.313967050795,1999.9999999999998,90.0
5.59,26540.15,90.0,0.0,0,1758,7.415335107936363,10,1567.459531710323,26512.809979003516,1999.9999999999998,90.0
5.595,26619.78,90.0,0.0,0,1751,7.456912017762061,3,1578.5785131986477,26561.781184257725,1999.9999999999998,90.0
5.602,26666.54,90.0,0.0,0,1751,7.6731302384691995,0,1690.5302558833503,26635.288983340968,1999.9999999999998,90.0
5.607,26725.25,90.0,0.0,0,1752,7.702006788531406,1,1711.6865851674736,26717.874390904075,1999.9999999999998,90.0
5.611,26797.5,90.0,0.0,0,1749,7.992751053694605,5,1663.9572924362562,26765.35609445528,1999.9999999999998,90.0
5.619,26843.9,90.0,0.0,0,1756,8.04769509711684,5,1687.8328825877388,26837.52581880186,1999.9999999999998,90.0
5.622,26907.53,90.0,0.0,0,1755,7.923739740915018,11,1618.0409581725824,26904.093636557478,1999.9999999999998,90.0
5.627,26974.51,90.0,0.0,0,1762,7.985745840574233,14,1569.0701687909673,26945.39822469715,1999.9999999999998,90.0
5.631,27018.28,90.0,0.0,0,1764,7.804492728368925,10,1583.1315546533237,26990.35028035798,1999.9999999999998,90.0
5.636,27060.82,90.0,0.0,0,1768,7.677313143381858,11,1593.8873688332624,27036.00656788848,1999.9999999999998,90.0
5.642,27104.06,90.0,0.0,0,1770,7.7138312645087534,5,1597.3094095247125,27088.515799858025,1999.9999999999998,90.0
5.647,27154.33,90.0,0.0,0,1772,7.74176465093924,3,1570.945558448725,27148.927317517184,1999.9999999999998,90.0
5.657,27215.33,90.0,0.0,0,1767,7.75065186146705,4,1497.1544064611583,27220.848518604445,1999.9999999999998,90.0
5.664,27294.08,90.0,0.0,0,1772,7.682183623955574,4,1366.51257216049,27295.036102472677,1999.9999999999998,90.0
5.667,27385.31,90.0,0.0,0,1776,7.490544318075411,4,1298.7656558570243,27345.72593192827,1999.9999999999998,90.0
5.674,27451.58,90.0,0.0,0,1779,7.151260951845952,2,1353.6194724490715,27388.499495284937,1999.9999999999998,90.0
5.682,27496.05,90.0,0.0,0,1778,6.975318827807759,2,1510.0993743138338,27461.29367616895,1999.9999999999998,90.0
5.689,27561.62,90.0,0.0,0,1774,7.117776928182027,10,1567.8782159042385,27547.383114198845,1999.9999999999998,90.0
5.696,27642.3,90.0,0.0,0,1755,7.524163045891799,15,1530.4706253735249,27625.121162988846,1999.9999999999998,90.0
5.7,27722.28,90.0,0.0,0,1751,7.67421758222443,10,1511.9578142103494,27693.509510142932,1999.9999999999998,90.0
5.707,27792.77,90.0,0.0,0,1754,7.577068201968608,0,1528.7017352503174,27738.01746497921,1999.9999999999998,90.0
5.714,27835.66,90.0,0.0,0,1751,7.528989507089318,4,1688.7107421120268,27845.450569919027,1999.9999999999998,90.0
5.721,27926.54,90.0,0.0,0,1758,7.572474306003318,1,1586.2895148593773,27893.74078642707,1999.9999999999998,90.0
5.725,27979.62,90.0,0.0,0,1755,7.988025685587672,0,1624.1163220039557,27974.92002407721,1999.9999999999998,90.0
5.733,28053.98,90.0,0.0,0,1751,7.722032644831251,2,1566.463696851386,28026.919992651467,1999.9999999999998,90.0
5.741,28108.65,90.0,0.0,0,1760,7.820270751563495,12,1588.6907978259817,28130.630909005344,1999.9999999999998,90.0
5.746,28207.61,90.0,0.0,0,1765,7.670544005621525,5,1432.7676038642185,28180.127992844,1999.9999999999998,90.0
5.749,28272.12,90.0,0.0,0,1771,7.7282688965843,7,1452.8937793743287,28227.084179369962,1999.9999999999998,90.0
5.754,28320.46,90.0,0.0,0,1768,7.323328577093353,3,1498.3735794888462,28264.00402694915,1999.9999999999998,90.0
5.758,28354.39,90.0,0.0,0,1762,7.375597259732022,3,1588.967573910964,28320.291033347345,1999.9999999999998,90.0
5.762,28402.2,90.0,0.0,0,1767,7.493710571297928,5,1612.39683459279,28365.112550820555,1999.9999999999998,90.0
5.766,28442.98,90.0,0.0,0,1763,7.728987697895589,3,1642.5206480976824,28413.334644360923,1999.9999999999998,90.0
5.77,28485.52,90.0,0.0,0,1756,7.78983465763823,2,1653.9268805842257,28460.54686112382,1999.9999999999998,90.0
5.776,28528.59,90.0,0.0,0,1760,7.868067705301095,4,1653.9574380834638,28512.33073665401,1999.9999999999998,90.0
5.782,28576.75,90.0,0.0,0,1761,7.897690260547248,7,1617.824350353448,28592.01196893777,1999.9999999999998,90.0
5.787,28654.1,90.0,0.0,0,1770,7.897769619898412,8,1513.7374947848919,28632.82814985979,1999.9999999999998,90.0
5.795,28704.02,90.0,0.0,0,1770,7.803930187048062,8,1512.5773655126657,28688.373355693984,1999.9999999999998,90.0
5.801,28760.44,90.0,0.0,0,1774,7.53361142639546,9,1487.8171899787515,28761.399713623774,1999.9999999999998,90.0
5.809,28837.79,90.0,0.0,0,1775,7.530598512753752,5,1409.931256744401,28816.613680452247,1999.9999999999998,90.0
5.815,28904.23,90.0,0.0,0,1776,7.4662951006916956,1,1418.1948257017757,28888.41017076663,1999.9999999999998,90.0
5.82,28982.81,90.0,0.0,0,1770,7.264021443473625,1,1405.3879139587634,28948.022244775348,1999.9999999999998,90.0
5.828,29049.6,90.0,0.0,0,1772,7.285482344630868,3,1458.8321300706807,29011.20201040114,1999.9999999999998,90.0
5.834,29113.24,90.0,0.0,0,1762,7.252222155423997,8,1535.981065402475,29094.592225658253,1999.9999999999998,90.0
5.84,29192.51,90.0,0.0,0,1765,7.391019452974291,6,1522.648455473137,29163.337543003545,1999.9999999999998,90.0
5.852,29262.83,90.0,0.0,0,1760,7.591379089843352,7,1550.2063208392806,29235.677931262653,1999.9999999999998,90.0
5.857,29332.79,90.0,0.0,0,1756,7.556753636200078,2,1577.8963143611506,29350.66263252236,1999.9999999999998,90.0
5.861,29443.71,90.0,0.0,0,1758,7.628322788436603,1,1468.897893876068,29389.806628606035,1999.9999999999998,90.0
5.867,29492.57,90.0,0.0,0,1756,7.700235084090308,1,1550.8108610559766,29442.101171686492,1999.9999999999998,90.0
5.873,29538.1,90.0,0.0,0,1757,7.417160744129944,3,1649.4824579818314,29518.951185067574,1999.9999999999998,90.0
5.877,29603.84,90.0,0.0,0,1758,7.629892809562222,4,1631.3012343797625,29580.918550589635,1999.9999999999998,90.0
5.885,29662.73,90.0,0.0,0,1762,7.886147873152287,2,1627.0643002791517,29636.247418012495,1999.9999999999998,90.0
5.889,29715.29,90.0,0.0,0,1761,7.838930327724352,2,1636.2534599883368,29721.524409789137,1999.9999999999998,90.0
5.897,29794.04,90.0,0.0,0,1756,7.827926798327795,8,1546.8050518386794,29769.763779486453,1999.9999999999998,90.0
5.906,29848.0,90.0,0.0,0,1764,7.851791504879427,8,1555.8409565975248,29862.521568222008,1999.9999999999998,90.0
5.909,29939.58,90.0,0.0,0,1766,7.619489523026995,7,1416.4062180349893,29918.283343504645,1999.9999999999998,90.0
5.915,30009.9,90.0,0.0,0,1774,7.64295621882104,7,1420.3353223427823,29953.15611392217,1999.9999999999998,90.0
5.922,30047.51,90.0,0.0,0,1771,7.280837241220466,2,1551.4588640152865,30027.18591554999,1999.9999999999998,90.0
5.926,30113.26,90.0,0.0,0,1772,7.291041321276067,2,1542.462045931803,30102.37146622104,1999.9999999999998,90.0
5.93,30188.84,90.0,0.0,0,1768,7.631575705600373,7,1517.6937224706903,30140.12359430508,1999.9999999999998,90.0
5.938,30229.1,90.0,0.0,0,1766,7.6082105198537215,6,1616.3260356374376,30217.745053833638,1999.9999999999998,90.0
5.942,30297.48,90.0,0.0,0,1766,7.54388594721793,2,1578.5742634639985,30271.972341472592,1999.9999999999998,90.0
5.947,30352.5,90.0,0.0,0,1765,7.800038988924272,1,1583.7565152080579,30315.187320158086,1999.9999999999998,90.0
5.955,30394.33,90.0,0.0,0,1765,7.701995751758346,0,1633.8244541543745,30389.185751025656,1999.9999999999998,90.0
5.963,30460.78,90.0,0.0,0,1772,7.715454318271783,6,1551.1106340068632,30465.260907956384,1999.9999999999998,90.0
5.969,30540.58,90.0,0.0,0,1770,7.845483255455731,3,1438.9793813485364,30531.205078845727,1999.9999999999998,90.0
5.975,30618.45,90.0,0.0,0,1770,7.630671334882429,4,1404.6098719789386,30584.118772785412,1999.9999999999998,90.0
5.981,30679.27,90.0,0.0,0,1777,7.339460873355341,6,1457.3434031241966,30648.05195855661,1999.9999999999998,90.0
5.988,30744.14,90.0,0.0,0,1770,7.250201541557116,1,1499.515814703077,30720.4942345255,1999.9999999999998,90.0
5.996,30816.21,90.0,0.0,0,1774,7.387153154766649,6,1508.8372014077063,30793.96248158455,1999.9999999999998,90.0
6.001,30890.74,90.0,0.0,0,1764,7.496677013177626,8,1511.6074129242072,30865.347715388878,1999.9999999999998,90.0
6.011,30963.33,90.0,0.0,0,1760,7.5208851198381215,3,1523.3932985802608,30923.400816188874,1999.9999999999998,90.0
6.016,31021.34,90.0,0.0,0,1759,7.528079497454733,0,1623.7631290235365,31036.543802744767,1999.9999999999998,90.0
6.025,31124.0,90.0,0.0,0,1768,7.558688030937036,0,1451.810092832497,31104.132863785893,1999.9999999999998,90.0
6.033,31205.39,90.0,0.0,0,1762,7.819353491759492,0,1450.5071644984155,31174.187950761807,1999.9999999999998,90.0
6.04,31279.92,90.0,0.0,0,1760,7.3727828716777015,1,1499.5153672368867,31256.936621179328,1999.9999999999998,90.0
6.049,31362.53,90.0,0.0,0,1764,7.3693991017428315,8,1507.7866113640416,31347.694967599153,1999.9999999999998,90.0
6.054,31454.64,90.0,0.0,0,1755,7.496675851085589,4,1481.3610962476598,31416.936076951126,1999.9999999999998,90.0
6.062,31528.12,90.0,0.0,0,1759,7.518156685041948,3,1531.19970305319,31475.21803153728,1999.9999999999998,90.0
6.067,31583.14,90.0,0.0,0,1752,7.449528302938869,0,1659.612778018355,31566.06154103425,1999.9999999999998,90.0
6.075,31660.13,90.0,0.0,0,1752,7.578961653103336,0,1635.4672546939844,31624.30564812993,1999.9999999999998,90.0
6.082,31715.85,90.0,0.0,0,1756,7.912456820063298,1,1697.6318923235558,31740.33443838898,1999.9999999999998,90.0
6.086,31817.81,90.0,0.0,0,1755,7.8497496904771475,2,1546.659055891059,31786.07949765581,1999.9999999999998,90.0
6.09,31873.18,90.0,0.0,0,1760,8.01119435809299,10,1569.379993392006,31834.23938977388,1999.9999999999998,90.0
6.098,31918.71,90.0,0.0,0,1761,7.619110364261889,9,1623.6619858320348,31904.66259769851,1999.9999999999998,90.0
6.102,31981.81,90.0,0.0,0,1763,7.678117773339358,12,1587.0881389388746,31971.48437060523,1999.9999999999998,90.0
6.107,32048.96,90.0,0.0,0,1766,7.819090817841389,2,1562.9660085796893,32004.46012220415,1999.9999999999998,90.0
6.115,32083.24,90.0,0.0,0,1759,7.724106711438584,3,1645.863392055769,32085.700051320837,1999.9999999999998,90.0
6.121,32154.25,90.0,0.0,0,1767,7.66146033455096,6,1543.1904664123565,32150.18934110429,1999.9999999999998,90.0
6.129,32224.57,90.0,0.0,0,1770,7.876748978253315,4,1478.2132012962736,32209.59015057199,1999.9999999999998,90.0
6.139,32291.01,90.0,0.0,0,1770,7.610102264209544,2,1453.022468430609,32283.84854482473,1999.9999999999998,90.0
6.144,32371.87,90.0,0.0,0,1770,7.44135306258527,8,1373.963680212166,32381.30800819992,1999.9999999999998,90.0
6.151,32485.07,90.0,0.0,0,1778,7.375931471636236,0,1300.201526912044,32417.10704602685,1999.9999999999998,90.0
6.157,32534.82,90.0,0.0,0,1768,7.170611851467385,4,1494.8197218311325,32496.65479830913,1999.9999999999998,90.0
6.164,32605.83,90.0,0.0,0,1769,6.979047856626333,4,1557.7290202707018,32570.308364921304,1999.9999999999998,90.0
6.173,32674.92,90.0,0.0,0,1764,7.48448102552751,10,1609.7358504052836,32652.33280565055,1999.9999999999998,90.0
6.18,32750.33,90.0,0.0,0,1752,7.647859614445575,14,1603.090696357519,32749.180930513412,1999.9999999999998,90.0
6.185,32842.61,90.0,0.0,0,1757,7.7829239488484045,1,1513.3190492661915,32816.82404825955,1999.9999999999998,90.0
6.192,32915.91,90.0,0.0,0,1757,7.765666152013969,4,1525.121367225251,32870.1721978729,1999.9999999999998,90.0
