time,motor_angle,motor_setpoint,pendulum_angle,pendulum_setpoint,rpm,voltage,current
1.935,0.0,0,0.0,0,0,0,0
3.249,0.0,0,0.0,0,0,17.9,0
3.256,0.0,0,0.0,0,0,17.799999999999997,0
3.265,0.0,0,0.0,0,0,17.699999999999996,0
3.273,3.86,0,0.0,0,164,17.599999999999994,406
3.284,17.57,0,0.0,0,391,17.499999999999993,379
3.288,63.8,0,0.0,0,739,17.39999999999999,337
3.292,87.36,0,0.0,0,852,17.29999999999999,323
3.298,110.39,0,0.0,0,953,17.19999999999999,311
3.306,133.41,0,0.0,0,1041,17.099999999999987,315
3.317,177.01,0,0.0,0,1174,16.999999999999986,286
3.328,239.76,0,0.0,0,1338,16.899999999999984,265
3.337,355.78,0,0.0,0,1569,16.799999999999983,237
3.341,452.98,0,0.0,0,1727,16.69999999999998,219
3.346,533.84,0,0.0,0,1849,16.59999999999998,209
3.355,573.04,0,0.0,0,1892,16.49999999999998,201
3.368,682.38,0,0.0,0,2022,16.399999999999977,181
3.378,745.83,0,0.0,0,2089,16.299999999999976,174
3.382,952.73,0,0.0,0,2269,16.199999999999974,152
3.386,1042.2,0,0.0,0,2336,16.099999999999973,143
3.393,1110.58,0,0.0,0,2380,15.999999999999973,139
3.401,1164.72,0,0.0,0,2418,15.899999999999974,133
3.407,1271.6,0,0.0,0,2485,15.799999999999974,127
3.419,1394.12,0,0.0,0,2560,15.699999999999974,120
3.427,1557.94,0,0.0,0,2639,15.599999999999975,107
3.431,1692.24,0,0.0,0,2704,15.499999999999975,101
3.435,1812.65,0,0.0,0,2747,15.399999999999975,95
3.442,1871.01,0,0.0,0,2767,15.299999999999976,92
3.45,1940.09,0,0.0,0,2800,15.199999999999976,87
3.459,2078.08,0,0.0,0,2851,15.099999999999977,80
3.468,2205.35,0,0.0,0,2888,14.999999999999977,74
3.476,2389.04,0,0.0,0,2944,14.899999999999977,65
3.48,2538.1,0,0.0,0,2972,14.799999999999978,58
3.488,2660.09,0,0.0,0,2997,14.699999999999978,51
3.494,2727.59,0,0.0,0,3014,14.599999999999978,49
3.502,2878.59,0,0.0,0,3030,14.499999999999979,43
3.51,2998.3,0,0.0,0,3051,14.399999999999979,41
3.519,3120.46,0,0.0,0,3075,14.29999999999998,39
3.525,3328.41,0,0.0,0,3085,14.19999999999998,34
3.529,3449.53,0,0.0,0,3127,14.09999999999998,31
3.536,3561.85,0,0.0,0,3118,13.99999999999998,25
3.544,3634.62,0,0.0,0,3135,13.89999999999998,23
3.554,3753.28,0,0.0,0,3139,13.799999999999981,18
3.564,3938.9,0,0.0,0,3148,13.699999999999982,14
3.57,4126.99,0,0.0,0,3162,13.599999999999982,10
3.574,4313.67,0,0.0,0,3160,13.499999999999982,9
3.582,4411.75,0,0.0,0,3173,13.399999999999983,6
3.593,4485.93,0,0.0,0,3158,13.299999999999983,1
3.602,4664.7,0,0.0,0,3160,13.199999999999983,0
3.611,4833.98,0,0.0,0,3154,13.099999999999984,2
3.615,5044.39,0,0.0,0,3148,12.999999999999984,4
3.619,5186.25,0,0.0,0,3154,12.899999999999984,7
3.623,5261.48,0,0.0,0,3154,12.799999999999985,8
3.635,5336.54,0,0.0,0,3145,12.699999999999985,11
3.642,5442.18,0,0.0,0,3135,12.599999999999985,12
3.649,5647.14,0,0.0,0,3137,12.499999999999986,14
3.66,5767.55,0,0.0,0,3118,12.399999999999986,14
3.665,5969.53,0,0.0,0,3116,12.299999999999986,15
3.669,6093.8,0,0.0,0,3094,12.199999999999987,17
3.677,6177.65,0,0.0,0,3083,12.099999999999987,17
3.685,6253.41,0,0.0,0,3077,11.999999999999988,18
3.691,6422.69,0,0.0,0,3061,11.899999999999988,17
3.703,6563.49,0,0.0,0,3059,11.799999999999988,17
3.71,6664.74,0,0.0,0,3049,11.699999999999989,17
3.714,6898.88,0,0.0,0,3026,11.599999999999989,17
3.718,7011.56,0,0.0,0,3026,11.49999999999999,17
3.724,7079.58,0,0.0,0,3010,11.39999999999999,18
3.734,7150.95,0,0.0,0,3008,11.29999999999999,19
3.742,7264.16,0,0.0,0,2997,11.19999999999999,18
3.747,7449.08,0,0.0,0,2991,11.09999999999999,18
3.755,7588.82,0,0.0,0,2966,10.999999999999991,17
3.759,7719.08,0,0.0,0,2957,10.899999999999991,19
3.763,7811.19,0,0.0,0,2955,10.799999999999992,19
3.767,7885.01,0,0.0,0,2938,10.699999999999992,21
3.771,7953.39,0,0.0,0,2929,10.599999999999993,20
3.78,8023.53,0,0.0,0,2929,10.499999999999993,20
3.789,8134.8,0,0.0,0,2916,10.399999999999993,21
3.797,8286.85,0,0.0,0,2893,10.299999999999994,20
3.804,8452.61,0,0.0,0,2882,10.199999999999994,20
3.808,8573.55,0,0.0,0,2872,10.099999999999994,21
3.812,8671.28,0,0.0,0,2865,9.999999999999995,20
3.82,8738.43,0,0.0,0,2854,9.899999999999995,21
3.826,8810.15,0,0.0,0,2844,9.799999999999995,23
3.833,8944.98,0,0.0,0,2827,9.699999999999996,22
3.841,9074.7,0,0.0,0,2820,9.599999999999996,23
3.849,9179.82,0,0.0,0,2806,9.499999999999996,25
3.853,9325.54,0,0.0,0,2785,9.399999999999997,27
3.857,9431.71,0,0.0,0,2781,9.299999999999997,27
3.866,9498.16,0,0.0,0,2765,9.199999999999998,30
3.876,9567.42,0,0.0,0,2762,9.099999999999998,30
3.886,9726.32,0,0.0,0,2726,8.999999999999998,32
3.891,9879.43,0,0.0,0,2706,8.899999999999999,32
3.9,10031.83,0,0.0,0,2683,8.799999999999999,33
3.912,10162.26,0,0.0,0,2660,8.7,32
3.92,10321.69,0,0.0,0,2636,8.6,32
3.927,10461.26,0,0.0,0,2611,8.5,32
3.931,10577.81,0,0.0,0,2592,8.4,35
3.939,10682.75,0,0.0,0,2581,8.3,35
3.943,10773.8,0,0.0,0,2560,8.200000000000001,38
3.947,10865.21,0,0.0,0,2543,8.100000000000001,37
3.951,10932.18,0,0.0,0,2536,8.000000000000002,39
3.96,10994.58,0,0.0,0,2520,7.900000000000002,40
3.965,11051.54,0,0.0,0,2510,7.8000000000000025,41
3.973,11179.68,0,0.0,0,2474,7.700000000000003,41
3.98,11266.17,0,0.0,0,2456,7.600000000000003,42
3.984,11374.62,0,0.0,0,2435,7.5000000000000036,43
