time,motor_angle,motor_setpoint,pendulum_angle,pendulum_setpoint,rpm,voltage,current
7.381,29735.15,0,0.0,0,1006,4.3785842889652615,1
7.394,29768.02,0,0.0,0,1009,4.381390778402468,2
7.401,29819.0,0,0.0,0,1011,4.372971310090848,1
7.412,29897.22,0,0.0,0,1008,4.367358331216435,2
7.419,29942.05,0,0.0,0,1010,4.375777799528055,2
7.426,30004.62,0,0.0,0,1006,4.370164820653641,0
7.437,30048.39,0,0.0,0,1009,4.381390778402468,1
7.445,30107.63,0,0.0,0,1007,4.372971310090848,1
7.449,30160.01,0,0.0,0,1008,4.3785842889652615,1
7.454,30204.49,0,0.0,0,1006,4.375777799528055,1
7.458,30228.75,0,0.0,0,1005,4.381390778402468,1
7.469,30253.71,0,0.0,0,1005,4.384197267839675,1
7.475,30295.72,0,0.0,0,1010,4.384197267839675,1
7.486,30356.54,0,0.0,0,1007,4.370164820653641,1
7.497,30393.45,0,0.0,0,1007,4.3785842889652615,1
7.504,30467.81,0,0.0,0,1007,4.3785842889652615,1
7.513,30524.94,0,0.0,0,1008,4.3785842889652615,2
7.521,30570.29,0,0.0,0,1006,4.375777799528055,2
7.532,30616.52,0,0.0,0,1012,4.381390778402468,2
7.54,30681.56,0,0.0,0,1011,4.364551841779227,2
7.543,30735.87,0,0.0,0,1010,4.367358331216435,1
7.548,30774.9,0,0.0,0,1008,4.370164820653641,1
7.552,30798.98,0,0.0,0,1009,4.375777799528055,1
7.559,30823.94,0,0.0,0,1007,4.372971310090848,1
7.571,30844.33,0,0.0,0,1009,4.3785842889652615,2
7.58,30906.38,0,0.0,0,1009,4.372971310090848,1
7.593,30962.28,0,0.0,0,1008,4.372971310090848,2
7.599,31032.94,0,0.0,0,1006,4.375777799528055,1
7.607,31097.28,0,0.0,0,1007,4.381390778402468,1
7.616,31135.42,0,0.0,0,1005,4.3785842889652615,2
7.622,31186.23,0,0.0,0,1009,4.384197267839675,1
7.63,31246.87,0,0.0,0,1009,4.372971310090848,1
7.634,31280.8,0,0.0,0,1009,4.372971310090848,1
7.638,31319.64,0,0.0,0,1011,4.372971310090848,2
7.642,31343.2,0,0.0,0,1012,4.367358331216435,1
7.646,31368.86,0,0.0,0,1006,4.364551841779227,1
7.655,31393.47,0,0.0,0,1006,4.381390778402468,1
7.664,31417.91,0,0.0,0,1007,4.381390778402468,1
7.672,31477.32,0,0.0,0,1007,4.3785842889652615,1
7.68,31531.46,0,0.0,0,1008,4.3785842889652615,2
7.69,31590.7,0,0.0,0,1008,4.375777799528055,1
7.697,31635.17,0,0.0,0,1009,4.375777799528055,1
7.705,31690.01,0,0.0,0,1012,4.372971310090848,2
7.713,31734.66,0,0.0,0,1010,4.364551841779227,2
7.72,31790.91,0,0.0,0,1007,4.370164820653641,1
7.724,31833.63,0,0.0,0,1007,4.3785842889652615,1
7.728,31866.85,0,0.0,0,1008,4.3785842889652615,1
7.736,31888.65,0,0.0,0,1007,4.375777799528055,2
7.747,31914.49,0,0.0,0,1011,4.3785842889652615,2
7.753,31973.2,0,0.0,0,1009,4.367358331216435,1
7.761,32031.91,0,0.0,0,1010,4.372971310090848,1
7.769,32077.26,0,0.0,0,1008,4.370164820653641,1
7.773,32117.34,0,0.0,0,1003,4.375777799528055,2
7.777,32161.46,0,0.0,0,1007,4.38981024671409,1
7.788,32187.12,0,0.0,0,1006,4.3785842889652615,1
7.796,32221.58,0,0.0,0,1006,4.381390778402468,2
7.805,32283.63,0,0.0,0,1009,4.381390778402468,1
7.814,32329.33,0,0.0,0,1009,4.372971310090848,1
7.818,32404.39,0,0.0,0,1007,4.372971310090848,2
7.822,32434.45,0,0.0,0,1008,4.3785842889652615,1
7.83,32460.99,0,0.0,0,1011,4.375777799528055,1
7.837,32484.02,0,0.0,0,1011,4.367358331216435,1
7.844,32536.58,0,0.0,0,1006,4.367358331216435,1
7.852,32577.36,0,0.0,0,1007,4.381390778402468,1
7.86,32619.37,0,0.0,0,1007,4.3785842889652615,1
7.867,32679.66,0,0.0,0,1008,4.3785842889652615,2
7.871,32721.15,0,0.0,0,1008,4.375777799528055,1
7.88,32759.12,0,0.0,0,1010,4.375777799528055,2
7.89,32781.44,0,0.0,0,1010,4.370164820653641,2
7.898,32845.78,0,0.0,0,1009,4.370164820653641,2
7.907,32898.51,0,0.0,0,1008,4.372971310090848,1
7.913,32959.33,0,0.0,0,1009,4.375777799528055,1
7.917,32997.3,0,0.0,0,1008,4.372971310090848,1
