time,motor_angle,motor_setpoint,pendulum_angle,pendulum_setpoint,rpm,voltage,current
1.85,0.0,0,0.0,0,0,0,0
3.169,0.0,0,0.0,0,0,3.602359576116296,0
3.18,0.0,0,0.0,0,0,3.602359576116296,0
3.19,0.0,0,0.0,0,0,3.602359576116296,0
3.196,1.75,0,0.0,0,52,3.602359576116296,91
3.206,6.67,0,0.0,0,109,3.456422125381538,76
3.216,13.0,0,0.0,0,154,3.2964522274607457,70
3.224,22.67,0,0.0,0,193,3.170160202786436,63
3.229,33.75,0,0.0,0,224,3.0607071147353677,53
3.241,45.35,0,0.0,0,257,2.9737059421819545,47
3.254,60.29,0,0.0,0,282,2.881091790754127,41
3.265,82.61,0,0.0,0,317,2.810929554823955,34
3.27,101.6,0,0.0,0,337,2.712702424521714,31
3.279,120.93,0,0.0,0,351,2.6565726357775765,27
3.291,132.71,0,0.0,0,359,2.61728178365668,21
3.307,161.19,0,0.0,0,376,2.5948298681590254,18
3.316,202.14,0,0.0,0,394,2.547119547726508,15
3.325,218.84,0,0.0,0,403,2.4966027378567843,13
3.335,240.99,0,0.0,0,409,2.4713443329219222,11
3.345,267.53,0,0.0,0,415,2.454505396298681,9
3.351,288.98,0,0.0,0,422,2.43766645967544,9
3.359,310.42,0,0.0,0,425,2.4180210336149917,8
3.368,327.83,0,0.0,0,430,2.409601565303371,8
3.376,350.15,0,0.0,0,433,2.3955691181173364,7
3.384,371.42,0,0.0,0,435,2.387149649805716,7
3.393,393.75,0,0.0,0,438,2.381536670931302,6
3.402,418.71,0,0.0,0,441,2.3731172026196816,6
3.409,440.5,0,0.0,0,446,2.364697734308061,6
3.419,465.64,0,0.0,0,449,2.3506652871220264,5
3.429,485.33,0,0.0,0,451,2.342245818810406,5
3.437,512.92,0,0.0,0,455,2.3366328399359917,4
3.444,538.59,0,0.0,0,457,2.3254068821871643,4
3.451,556.87,0,0.0,0,458,2.3197939033127506,4
3.458,579.19,0,0.0,0,460,2.316987413875544,3
3.471,597.65,0,0.0,0,462,2.31137443500113,3
3.478,628.06,0,0.0,0,463,2.3057614561267163,3
3.482,658.47,0,0.0,0,466,2.3029549666895095,3
3.486,671.3,0,0.0,0,468,2.294535498377889,3
3.495,680.44,0,0.0,0,467,2.2889225195034753,3
3.505,693.45,0,0.0,0,468,2.291729008940682,3
3.513,725.09,0,0.0,0,468,2.2889225195034753,2
3.523,748.82,0,0.0,0,469,2.2889225195034753,2
3.527,778.88,0,0.0,0,469,2.2861160300662684,2
3.531,797.87,0,0.0,0,471,2.2861160300662684,3
3.535,807.89,0,0.0,0,471,2.2805030511918547,2
3.544,819.84,0,0.0,0,472,2.2805030511918547,2
3.554,835.13,0,0.0,0,475,2.277696561754648,2
3.562,863.78,0,0.0,0,476,2.269277093443027,2
3.573,887.16,0,0.0,0,475,2.2664706040058205,2
3.58,921.79,0,0.0,0,476,2.269277093443027,2
3.589,938.67,0,0.0,0,475,2.2664706040058205,2
3.6,959.76,0,0.0,0,476,2.269277093443027,1
3.609,988.94,0,0.0,0,477,2.2664706040058205,2
3.618,1020.76,0,0.0,0,479,2.263664114568613,2
3.626,1049.06,0,0.0,0,479,2.2580511356941995,2
3.629,1077.18,0,0.0,0,479,2.2580511356941995,1
3.636,1090.19,0,0.0,0,480,2.2580511356941995,1
3.642,1101.62,0,0.0,0,480,2.255244646256993,1
3.651,1124.64,0,0.0,0,479,2.255244646256993,1
3.66,1139.94,0,0.0,0,480,2.2580511356941995,1
3.671,1165.07,0,0.0,0,480,2.255244646256993,1
3.679,1202.69,0,0.0,0,481,2.255244646256993,1
3.689,1229.76,0,0.0,0,481,2.2524381568197853,1
3.698,1255.25,0,0.0,0,480,2.2524381568197853,1
3.705,1274.58,0,0.0,0,482,2.255244646256993,1
3.713,1301.3,0,0.0,0,481,2.2496316673825785,1
3.72,1326.44,0,0.0,0,481,2.2524381568197853,1
3.724,1349.12,0,0.0,0,481,2.2524381568197853,1
3.732,1361.07,0,0.0,0,481,2.2524381568197853,1
3.737,1372.85,0,0.0,0,483,2.2524381568197853,1
3.746,1398.51,0,0.0,0,483,2.2468251779453716,1
3.755,1416.26,0,0.0,0,482,2.2468251779453716,1
3.763,1443.69,0,0.0,0,482,2.2496316673825785,1
3.77,1469.17,0,0.0,0,482,2.2496316673825785,1
3.781,1493.26,0,0.0,0,482,2.2496316673825785,1
3.79,1508.9,0,0.0,0,482,2.2496316673825785,1
3.799,1541.42,0,0.0,0,482,2.2496316673825785,1
3.806,1566.91,0,0.0,0,483,2.2496316673825785,1
3.815,1598.9,0,0.0,0,483,2.2468251779453716,1
3.824,1619.12,0,0.0,0,483,2.2468251779453716,1
3.832,1641.97,0,0.0,0,482,2.2468251779453716,1
3.841,1667.81,0,0.0,0,483,2.2496316673825785,1
3.851,1687.1399999999999,0,0.0,0,484,2.2468251779453716,1
3.855,1724.41,0,0.0,0,483,2.2440186885081648,1
3.859,1741.1100000000001,0,0.0,0,484,2.2468251779453716,1
3.863,1754.12,0,0.0,0,487,2.2440186885081648,1
3.871,1766.25,0,0.0,0,484,2.2355992201965442,1
3.879,1777.1399999999999,0,0.0,0,483,2.2440186885081648,1
3.888,1802.81,0,0.0,0,483,2.2468251779453716,1
3.894,1826.71,0,0.0,0,484,2.2468251779453716,1
3.902,1849.57,0,0.0,0,484,2.2440186885081648,1
