time,motor_angle,motor_setpoint,pendulum_angle,pendulum_setpoint,rpm,voltage,current
1.869,0.0,0,0.0,0,0,0,0
3.155,0.0,0,0.0,0,0,0.0,0
3.162,0.0,0,0.0,0,0,0.0,0
3.167,0.0,0,0.0,0,0,0.0,0
3.171,0.0,0,0.0,0,0,0.0,0
3.175,0.0,0,0.0,0,0,0.0,0
3.179,0.0,0,0.0,0,0,0.0,0
3.188,0.0,0,0.0,0,0,0.0,0
3.197,0.0,0,0.0,0,0,0.0,0
3.205,0.0,0,0.0,0,0,0.0,0
3.216,0.0,0,0.0,0,0,0.0,0
3.22,0.0,0,0.0,0,0,0.0,0
3.224,0.0,0,0.0,0,0,0.0,0
3.23,0.0,0,0.0,0,0,0.0,0
3.237,0.0,0,0.0,0,0,0.0,0
3.245,0.0,0,0.0,0,0,0.0,0
3.254,0.0,0,0.0,0,0,0.0,0
3.265,0.0,0,0.0,0,0,0.0,0
3.268,0.0,0,0.0,0,0,0.0,0
3.273,0.0,0,0.0,0,0,0.0,0
3.28,0.0,0,0.0,0,0,0.0,0
3.291,0.0,0,0.0,0,0,0.0,0
3.3,0.0,0,0.0,0,0,0.0,0
3.309,0.0,0,0.0,0,0,0.0,0
3.313,0.0,0,0.0,0,0,0.0,0
3.332,0.0,0,0.0,0,0,0.0,0
3.341,0.0,0,0.0,0,0,0.0,0
3.352,0.0,0,0.0,0,0,0.0,0
3.36,0.0,0,0.0,0,0,0.0,0
3.368,0.0,0,0.0,0,0,0.0,0
3.379,0.0,0,0.0,0,0,0.0,0
3.385,0.0,0,0.0,0,0,0.0,0
3.393,0.0,0,0.0,0,0,0.0,0
3.4,0.0,0,0.0,0,0,0.0,0
3.404,0.0,0,0.0,0,0,0.0,0
3.41,0.0,0,0.0,0,0,0.0,0
3.418,0.0,0,0.0,0,0,0.0,0
3.426,0.0,0,0.0,0,0,0.0,0
3.434,0.0,0,0.0,0,0,0.0,0
3.441,0.0,0,0.0,0,0,0.0,0
3.445,0.0,0,0.0,0,0,0.0,0
3.45,0.0,0,0.0,0,0,0.0,0
3.454,0.0,0,0.0,0,0,0.0,0
3.457,0.0,0,0.0,0,0,0.0,0
3.462,0.0,0,0.0,0,0,0.0,0
3.467,0.0,0,0.0,0,0,0.0,0
3.477,0.0,0,0.0,0,0,0.0,0
3.487,0.0,0,0.0,0,0,0.0,0
3.495,0.0,0,0.0,0,0,0.0,0
3.503,0.0,0,0.0,0,0,0.0,0
3.507,0.0,0,0.0,0,0,0.0,0
3.515,0.0,0,0.0,0,0,0.0,0
3.525,0.0,0,0.0,0,0,0.0,0
3.533,0.0,0,0.0,0,0,0.0,0
3.54,0.0,0,0.0,0,0,0.0,0
3.548,0.0,0,0.0,0,0,0.0,0
3.552,0.0,0,0.0,0,0,0.0,0
3.556,0.0,0,0.0,0,0,0.0,0
3.562,0.0,0,0.0,0,0,0.0,0
3.57,0.0,0,0.0,0,0,0.0,0
3.579,0.0,0,0.0,0,0,0.0,0
3.589,0.0,0,0.0,0,0,0.0,0
3.593,0.0,0,0.0,0,0,0.0,0
3.601,0.0,0,0.0,0,0,0.0,0
3.608,0.0,0,0.0,0,0,0.0,0
3.62,0.0,0,0.0,0,0,0.0,0
3.627,0.0,0,0.0,0,0,0.0,0
3.635,0.0,0,0.0,0,0,0.0,0
3.642,0.0,0,0.0,0,0,0.0,0
3.646,0.0,0,0.0,0,0,0.0,0
3.651,0.0,0,0.0,0,0,0.0,0
3.671,0.0,0,0.0,0,0,0.0,0
3.687,0.0,0,0.0,0,0,0.0,0
3.691,0.0,0,0.0,0,0,0.0,0
3.695,0.0,0,0.0,0,0,0.0,0
3.703,0.0,0,0.0,0,0,0.0,0
3.713,0.0,0,0.0,0,0,0.0,0
3.722,0.0,0,0.0,0,0,0.0,0
3.736,0.0,0,0.0,0,0,0.0,0
3.747,0.0,0,0.0,0,0,0.0,0
3.753,0.0,0,0.0,0,0,0.0,0
3.761,0.0,0,0.0,0,0,0.0,0
3.77,0.0,0,0.0,0,0,0.0,0
3.777,0.0,0,0.0,0,0,0.0,0
3.781,0.0,0,0.0,0,0,0.0,0
3.785,0.0,0,0.0,0,0,0.0,0
3.79,0.0,0,0.0,0,0,0.0,0
3.796,0.0,0,0.0,0,0,0.0,0
3.804,0.0,0,0.0,0,0,0.0,0
3.811,0.0,0,0.0,0,0,0.0,0
3.822,0.0,0,0.0,0,0,0.0,0
3.83,0.0,0,0.0,0,0,0.0,0
3.834,0.0,0,0.0,0,0,0.0,0
3.842,0.0,0,0.0,0,0,0.0,0
3.854,0.0,0,0.0,0,0,0.0,0
3.863,0.0,0,0.0,0,0,0.0,0
3.872,0.0,0,0.0,0,0,0.0,0
3.879,0.0,0,0.0,0,0,0.0,0
3.884,0.0,0,0.0,0,0,0.0,0
3.89,0.0,0,0.0,0,0,0.0,0
3.897,0.0,0,0.0,0,0,0.0,0
3.905,0.0,0,0.0,0,0,0.0,0
3.912,0.0,0,0.0,0,0,0.0,0
3.921,0.0,0,0.0,0,0,0.0,0
3.924,0.0,0,0.0,0,0,0.0,0
3.929,0.0,0,0.0,0,0,0.0,0
3.937,0.0,0,0.0,0,0,0.0,0
3.946,0.0,0,0.0,0,0,0.0,0
3.954,0.0,0,0.0,0,0,0.0,0
3.963,0.0,0,0.0,0,0,0.0,0
3.97,0.0,0,0.0,0,0,0.0,0
3.974,0.0,0,0.0,0,0,0.0,0
3.978,0.0,0,0.0,0,0,0.0,0
3.986,0.0,0,0.0,0,0,0.0,0
3.996,0.0,0,0.0,0,0,0.0,0
4.006,0.0,0,0.0,0,0,0.0,0
4.015,0.0,0,0.0,0,0,0.0,0
4.026,0.0,0,0.0,0,0,0.0,0
4.033,0.0,0,0.0,0,0,0.0,0
4.039,0.0,0,0.0,0,0,0.0,0
4.052,0.0,0,0.0,0,0,0.0,0
4.055,0.0,0,0.0,0,0,0.0,0
4.06,0.0,0,0.0,0,0,0.0,0
4.064,0.0,0,0.0,0,0,0.0,0
4.068,0.0,0,0.0,0,0,0.0,0
4.072,0.0,0,0.0,0,0,0.0,0
4.078,0.0,0,0.0,0,0,0.0,0
4.089,0.0,0,0.0,0,0,0.0,0
4.096,0.0,0,0.0,0,0,0.0,0
4.109,0.0,0,0.0,0,0,0.0,0
4.113,0.0,0,0.0,0,0,0.0,0
4.117,0.0,0,0.0,0,0,0.0,0
4.126,0.0,0,0.0,0,0,0.0,0
4.133,0.0,0,0.0,0,0,0.0,0
4.143,0.0,0,0.0,0,0,0.0,0
4.151,0.0,0,0.0,0,0,0.0,0
