time,motor_angle,motor_setpoint,pendulum_angle,pendulum_setpoint,rpm,voltage,current
1.87,0.0,0,0.0,0,0,0,0
3.165,0.0,0,0.0,0,0,0.8534125699993552,0
3.17,0.0,0,0.0,0,0,1.599181611567646,0
3.174,0.0,0,0.0,0,0,1.6017406278291506,0
3.179,0.17,0,0.0,0,0,1.6040481895856629,34
3.182,0.52,0,0.0,0,0,1.6059565298011225,33
3.187,1.23,0,0.0,0,0,1.605804343828146,32
3.191,2.1,0,0.0,0,35,1.6042003470843789,31
3.195,3.16,0,0.0,0,41,1.5106024122493948,30
3.202,4.39,0,0.0,0,52,1.4912861298735904,29
3.211,5.97,0,0.0,0,61,1.4604105660142381,26
3.221,10.01,0,0.0,0,79,1.4326449725595687,24
3.229,14.41,0,0.0,0,92,1.3681233810261926,21
3.24,21.44,0,0.0,0,108,1.3131704424638126,19
3.249,27.42,0,0.0,0,120,1.2345346329352802,16
3.268,33.75,0,0.0,0,127,1.174320279888595,14
3.277,49.57,0,0.0,0,143,1.1221575250164544,10
3.281,59.94,0,0.0,0,149,0.9914312446228366,8
3.285,64.33,0,0.0,0,152,0.9168237692078165,7
3.29,68.37,0,0.0,0,153,0.8833791400332218,4
3.299,72.24,0,0.0,0,154,0.8559896653275266,3
3.306,78.22,0,0.0,0,155,0.8285126253701676,3
3.314,86.66,0,0.0,0,155,0.7893460485610384,2
3.326,93.16,0,0.0,0,156,0.7339399753011104,1
3.337,106.87,0,0.0,0,156,0.6917364956641912,1
3.344,112.85,0,0.0,0,156,0.6060116720526803,0
3.354,121.99,0,0.0,0,155,0.5671976742460536,0
3.364,127.61,0,0.0,0,154,0.5056459411152379,1
3.371,139.57,0,0.0,0,151,0.46822954276996387,1
3.375,147.12,0,0.0,0,148,0.40277250603680237,2
3.379,151.87,0,0.0,0,147,0.3616003500923497,2
3.385,155.39,0,0.0,0,146,0.332031002617756,3
3.393,159.08,0,0.0,0,145,0.30357564409771354,4
3.404,166.28,0,0.0,0,142,0.2766627654361622,4
3.413,171.73,0,0.0,0,139,0.22697228092048882,4
3.42,181.75,0,0.0,0,135,0.18788179458331622,4
3.424,188.78,0,0.0,0,131,0.131521497476484,4
3.43,192.83,0,0.0,0,129,0.0968966775209179,5
3.438,195.46,0,0.0,0,127,0.06420331879062613,7
3.446,201.09,0,0.0,0,122,0.03729614589951291,7
3.455,207.42,0,0.0,0,116,0.006645078139377869,8
3.462,212.51,0,0.0,0,112,-0.029935479049851832,7
3.469,217.79,0,0.0,0,105,-0.06745411576210025,13
3.477,222.36,0,0.0,0,97,-0.09221286213312863,10
3.485,226.05,0,0.0,0,91,-0.11524842923634204,10
3.498,230.27,0,0.0,0,84,-0.14583415905999209,9
3.507,235.19,0,0.0,0,76,-0.1751363705187643,8
3.514,240.11,0,0.0,0,67,-0.2038734133131579,6
3.518,243.28,0,0.0,0,62,-0.22612774462216567,6
3.526,245.56,0,0.0,0,57,-0.24057072204982388,8
3.535,246.79,0,0.0,0,54,-0.26349608033602157,7
3.545,249.43,0,0.0,0,48,-0.2832410238687084,8
3.555,251.54,0,0.0,0,42,-0.3086789733854596,8
3.563,254.0,0,0.0,0,32,-0.3339893282900186,8
3.572,255.41,0,0.0,0,26,-0.3405280511679627,8
3.58,256.28,0,0.0,0,22,-0.3571146160300571,7
3.588,256.99,0,0.0,0,18,-0.37594687956074413,7
