time,motor_angle,motor_setpoint,pendulum_angle,pendulum_setpoint,rpm,voltage,current,e_speed,e_angle,setSpeed,setAngle
21.244,137.46,90.0,0.0,0,4,-0.15911946878946548,0,-3.668213309369718,137.16546003609488,1999.9999999999998,90.0
21.25,137.46,90.0,0.0,0,3,-0.15911946878946548,0,-4.1999145775127635,137.14688461634503,1999.9999999999998,90.0
21.258,137.46,90.0,0.0,0,2,-0.1599153389283749,0,-4.742428936391424,137.11289352690943,1999.9999999999998,90.0
21.265,137.46,90.0,0.0,0,2,-0.1607112090672843,0,-5.325072369710125,137.052022300342,1999.9999999999998,90.0
21.273,137.46,90.0,0.0,0,2,-0.16150707920619373,0,-5.514702039822064,136.9968052994628,1999.9999999999998,90.0
21.277,137.46,90.0,0.0,0,1,-0.16150707920619373,0,-5.439104495414864,136.96144008653323,1999.9999999999998,90.0
21.281,137.46,90.0,0.0,0,1,-0.16150707920619373,0,-5.332965650835608,136.9524741496372,1999.9999999999998,90.0
21.29,137.46,90.0,0.0,0,1,-0.16230294934510314,0,-5.193139995118072,136.94727418488583,1999.9999999999998,90.0
21.298,137.46,90.0,0.0,0,1,-0.16230294934510314,0,-4.940108930728949,136.94745581234665,1999.9999999999998,90.0
21.305,137.46,90.0,0.0,0,1,-0.16230294934510314,0,-4.708967457149408,136.96116373303653,1999.9999999999998,90.0
21.311,137.46,90.0,0.0,0,1,-0.16230294934510314,0,-4.614569620401081,136.97566467470827,1999.9999999999998,90.0
21.319,137.46,90.0,0.0,0,1,-0.16230294934510314,0,-4.594057176658791,136.98602169322336,1999.9999999999998,90.0
21.328,137.46,90.0,0.0,0,1,-0.16230294934510314,0,-4.616075115761186,136.99599088552642,1999.9999999999998,90.0
21.334,137.46,90.0,0.0,0,1,-0.16230294934510314,0,-4.6856105966966535,137.0005097107278,1999.9999999999998,90.0
21.338,137.46,90.0,0.0,0,0,-0.16230294934510314,0,-4.746185255795679,136.9993967789986,1999.9999999999998,90.0
21.344,137.46,90.0,0.0,0,0,-0.16230294934510314,0,-4.776284427646219,136.99787837504317,1999.9999999999998,90.0
21.352,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.82468927186992,136.99443727548666,1999.9999999999998,90.0
21.36,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.863080901477241,136.98946999959958,1999.9999999999998,90.0
21.367,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.874432103856061,136.98473018649725,1999.9999999999998,90.0
21.371,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.863324953432659,136.98228892808785,1999.9999999999998,90.0
21.377,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.852377514056265,136.98177543466676,1999.9999999999998,90.0
21.385,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.837306436929864,136.98160699887652,1999.9999999999998,90.0
21.391,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.816829950094216,136.98214610529254,1999.9999999999998,90.0
21.396,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.803001936684978,136.9832885923739,1999.9999999999998,90.0
21.403,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.798122774643826,136.9841211018488,1999.9999999999998,90.0
21.408,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.795206282823611,136.98511253844387,1999.9999999999998,90.0
21.411,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.7960918236742565,136.98566367593003,1999.9999999999998,90.0
21.417,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.797603583382261,136.98588759038196,1999.9999999999998,90.0
